N,P,K,temperature,humidity,ph,rainfall,label,yield
99.8311373336196,49.07121180709295,41.374470453574645,27.43184074720059,81.97991949384085,6.716076552788532,256.0522749748881,rice,17.273350104305216
98.87126822797848,48.46060996529225,38.32336196786628,22.99018739698248,87.39955115181164,6.129045711377836,268.87957275442426,rice,17.226421503418425
74.21218312639606,47.50628968859499,36.06233267642559,20.370057051812765,86.24479401618403,6.054019891732142,295.10402539299866,rice,16.905419227626098
91.10702078314769,56.2513872299789,38.223470791871236,24.60075814619718,89.5586270008067,6.623923234153802,299.1871009109728,rice,18.56651459001592
96.54693688406545,38.276800587774076,43.92214582120098,27.827796566554692,84.20156306294908,6.000099862178372,253.6831366363233,rice,16.66869533177118
67.00960836577208,59.45587878699135,44.23727849898598,22.28965022332837,89.34106200850012,6.496916816385706,295.64403138819466,rice,18.501263845785235
69.79915995111465,56.919265645180495,43.21318011914777,27.628325790765615,87.29466694923516,6.167760905630498,281.47157714577514,rice,15.437041821009354
83.34799368133527,49.57071689104757,38.82870331808476,28.611025073562327,88.55113569587813,6.868812104566271,221.16510413851455,rice,12.952654387414398
73.82884475683386,41.65938970590003,41.63164357114448,25.12790189202477,80.86964281099971,6.935032745340104,276.6474730236834,rice,17.858637573939745
91.17351203460824,41.76783970697269,44.664255832557004,23.53292624934265,84.62872545129117,6.911759330299141,264.33067217932864,rice,15.699151927264605
70.95383732401424,36.54654484207393,36.70972901550547,24.434186351225296,81.43980501963416,6.485910655043199,296.68970263543423,rice,16.342742984128435
83.33852575965702,57.48016269003836,36.559181809810866,29.18808091319642,86.86268812680515,6.972754790016297,210.35308122022587,rice,12.552786246991886
84.43584963599798,49.10900095963591,41.79537045323427,21.610008329095564,80.14301117682447,6.603074277295495,291.285607564383,rice,16.07309017505826
66.24130188233015,52.01869964043457,44.71772409138043,27.772022818007585,81.49627079115663,6.365405767719571,283.85658332589986,rice,17.752045237474974
75.16799209436644,43.157915882656525,38.498495517712215,20.816453179392656,87.73540577042492,6.907180173825443,295.18373322735414,rice,18.668682427943253
94.94185626417834,43.38845371824649,39.15524004974617,24.22557671005024,81.08600903092696,6.488395862583751,239.2744154087815,rice,14.392457332558424
77.49114486081501,44.296180536264735,44.43909798505323,29.456811944228754,89.17101791550307,6.80666181018428,210.29154671751908,rice,12.835062675022229
72.53943264052265,51.264680234109576,44.79108088618641,20.99107203300847,86.74801877359336,6.93971163520904,249.16498556197695,rice,14.199201311298204
73.7755960214208,36.46728602933434,44.55957489488281,25.20035226500367,81.41041043626008,6.576556984656872,284.99763320272984,rice,16.131522080405833
92.644858423414,56.55095575196535,37.82100282435432,21.361294051417033,86.61019046170168,6.8705388942530625,205.74949076601365,rice,14.095725267136347
88.83275317717008,58.085420326835866,36.6198898432487,29.010055324871228,88.70078386220037,6.093027630591922,211.03965438927315,rice,13.810344159380092
82.11040114312581,48.01197641166233,42.11143988935748,26.255074955036058,80.41533076976609,6.0225567556775665,268.2528713575694,rice,15.569073847551858
61.233471884330356,43.20654279968137,35.40742986064552,22.752974586022866,86.94957321580529,6.945449026878894,271.19845943212044,rice,15.04667621375639
80.12344824413282,45.37478758376859,41.35695752668799,23.27692325847305,81.6180728208121,6.305789161670631,287.4771655253062,rice,16.837154922246288
80.92844909030691,54.339660726069,36.24858635998968,27.497421480851315,89.18128218487843,6.195885688208842,220.1727013154367,rice,15.296879246239843
78.16686289252216,37.32193556961541,40.281650799603284,21.70942064947547,84.43599280163212,6.156130208951013,207.11895053718703,rice,11.90082111563216
74.78259394956763,42.30626126800022,35.22963592101143,28.914229560483335,87.3695847561698,6.3605286687082865,271.14723367346005,rice,15.88529275881263
88.68882986139731,37.2932979752627,44.5555843746432,29.37489111920584,87.66822650400262,6.991585140306744,285.79313656702016,rice,17.68131441705921
94.54887409472136,52.97172711994773,42.31214809912738,26.848685056367437,80.23927509945398,6.212003395091196,274.39997639006754,rice,17.8753672504585
92.67745216575473,50.85537466948314,44.47317013175752,23.39531650059616,86.84330887841614,6.260016509247218,261.7683180246822,rice,15.378021743661474
78.49707011974235,38.88739728753779,41.581124468011666,22.367636229935126,88.27640445482533,6.430639561278487,258.76808917997863,rice,14.900469703951746
76.40081452448743,42.1101876454345,41.781171830760215,25.10333496652377,89.09265685366692,6.069955299881627,200.36210277838669,rice,12.218619722032711
61.74400813178673,52.032354202750284,37.15284569919735,24.59075516824492,83.57508385060947,6.885665747451511,265.93683260400167,rice,15.278121031195598
86.31606890424979,41.82548340846009,37.382342017248654,24.94312120890322,88.34962127928955,6.334060373584472,261.2346863327289,rice,15.63146966932886
66.09837048034518,41.98949456237014,37.8261147266281,22.322158921556518,88.38154852433257,6.743288404522926,285.5233519959885,rice,17.655807038922408
70.80195368214616,36.50103508479978,42.3399130859467,24.43615957647637,80.9028600418672,6.03954269422674,223.3620196835801,rice,12.389178284343018
111.84436835871517,44.28438159044867,21.612117997933844,26.222841641717693,57.02969747427994,6.085791781343241,82.04692827007142,maize,8.01723235213832
87.7080427189807,50.037810473058016,19.385615120435947,19.354993281019617,58.34591733909424,5.9711276544009415,73.61861306354179,maize,6.859563353023676
115.77119332213773,44.369342529699566,20.124933398085286,18.982469701564884,66.67364969331378,6.1521860507552155,104.59337959448158,maize,9.242519007529085
87.69593926543617,54.88831611349654,22.616263999203188,26.003429698778916,64.78315935997394,6.460983356947631,61.6889445158104,maize,5.53988655569568
119.66760141569169,56.22128572473321,24.738240061122013,20.678820898980184,74.82338401492028,6.374625091819623,81.31176454721137,maize,8.440929575879393
111.48005944712665,56.446268568084264,19.636623854009745,19.66878161617531,65.86943033333085,6.678727462214881,85.95528624321453,maize,8.225697472376766
110.05049350586651,53.4902657756412,23.55860974050847,20.100109891124923,71.44426373272009,6.057234195170798,93.7129149724865,maize,7.702087745934043
82.21991544937168,51.27418245402893,17.537909207062913,18.69306486791545,65.09712007164212,5.750045432629256,64.3793609948195,maize,6.057872567961203
87.81870969695578,40.29860771083557,23.39809998980202,20.60109137016851,55.20655538719716,6.134676599584284,109.65773893332589,maize,7.424248993490158
112.11892353694321,55.47619415606219,21.287405608985953,22.249521085821534,72.89473191852085,6.357034563019738,73.70773428802224,maize,6.979524083388053
92.04809134590242,54.885289328498615,18.712236521283355,26.352077157430156,56.63961411965236,5.8210065373143145,69.33216836615487,maize,5.923990357844694
104.68690562709685,51.12306734061762,23.88277351523795,25.461486245121726,59.6004556562175,6.113421352231447,103.81600878613932,maize,7.75330295959685
91.51369230844193,53.15857033070668,17.511256087640426,25.659811293621644,55.30189950388725,5.760827838353092,97.60630993452156,maize,7.104775353510559
82.39240893801374,57.479355434520414,22.95022825869301,21.26160270763172,59.35511238043728,5.844942099432825,67.03205020991409,maize,5.691691462045295
98.12629366755351,48.926292064452056,20.297389072399213,25.968135608555784,57.02733545559733,5.745462443307936,105.29789502329027,maize,8.47107639772883
115.1255399554916,41.339502019713805,16.429328063850193,21.813840676693427,70.64315170692262,6.568468687555498,99.88719088359144,maize,8.026782724161977
86.86457137900103,42.22787451676624,19.90423579742282,25.088986589950878,61.42452787354329,5.776151017570614,105.5362987397675,maize,7.257980457505667
98.53020747342231,43.255667193554,18.77082736553499,19.90861045574458,67.13537254224508,6.624302752795551,97.6905634549492,maize,8.101402553405743
87.79887011164686,45.54021542953465,23.58420813553206,25.18234427959669,69.34104118476596,6.051214149020786,60.820416733714104,maize,6.186383508490811
108.71651678433636,43.651602885704484,18.9786878258773,19.473572279369147,69.96506366792572,6.3228952100330655,100.86264780310904,maize,7.907864350412891
103.29068220388572,40.35722869761558,22.641174055522264,21.93530061042088,68.91985497589205,6.182791933764535,73.12533104018563,maize,7.039835456585184
92.87135407519291,48.915409257805905,24.17559585464314,21.51715309801681,62.11697722161354,6.200072984834334,69.76236309048193,maize,7.029782858583035
101.32973803212008,40.07555745071522,17.34561301965397,18.502269827756777,60.05682983991327,6.653746595651944,80.799675318369,maize,6.4159475886430695
113.29811830000543,58.03852964564546,16.393462051998117,18.92414527902534,66.66256651290963,5.9031906330196335,78.79482353834621,maize,7.977958057308684
101.22063792363292,54.560069605122266,19.52840793937913,18.890256770801894,71.96616136297972,5.949213988268452,95.93863415762559,maize,8.056802442026765
90.97905517472208,48.04020555158722,16.388555463270773,26.10570435664222,72.2920757948701,6.557589855636286,109.99943611508007,maize,9.090884204030786
91.98873790915309,42.53148440708246,23.76055571451187,24.768440089110342,64.98936057648592,6.310514984702631,65.37603666413293,maize,6.765937799055863
94.67201759121542,48.0000082513868,15.449260298360107,21.936078151749406,59.460902101228065,5.957772326152875,68.40712938924506,maize,6.742216789078819
119.46116105298645,57.97179301976712,23.81264438912416,22.962279051031693,55.595256736981696,6.288133295257964,64.50340890290944,maize,6.934488334614574
102.02312835016433,43.403983469948436,19.856103289022915,21.9501785969092,55.157833672559356,6.398141748180344,84.51881061018548,maize,7.794619546045864
105.89591285189023,56.712665730867855,20.837138907181526,24.741914641686613,72.58066162650579,6.136944014396757,66.43922173664515,maize,7.26276620772279
88.94063718841358,53.197984099036866,23.821250776016207,26.617319429596414,71.26627594160549,6.563166945187064,102.99552988718368,maize,8.825423178562785
87.3668481190259,53.18999283136964,23.665385733756036,20.777023329070666,73.04729468871888,5.875378187972029,79.22755036507394,maize,6.657335275610006
96.37074308339912,49.12120672423325,20.733172735232618,26.402170048260523,58.385171531539626,5.796691004887832,98.87152488306866,maize,7.44399055517107
94.39453529942597,57.79444741601226,22.549715173994983,20.00251554249687,60.3693802512864,5.714083743487628,80.91864982946478,maize,6.651641923265465
114.44441954241367,42.32765162438212,18.387098358913157,22.53747756659847,59.03026344088607,6.042193730954839,66.89516281283238,maize,6.3651079403327575
104.59794778242653,48.2504418764088,15.599784971511575,20.228164579500763,65.78411265563119,6.049197862941016,101.80985617274712,maize,8.929115863661098
96.54012809966613,59.540672805520984,15.347762651605462,18.678038633397318,74.1932770393349,6.619999742531884,85.58983864154672,maize,8.256745004029582
98.07490681837587,56.58164774755417,15.764374698284417,22.447188453866346,68.11831688828026,6.300797053176317,71.66565730605996,maize,7.2874934452705045
97.04103834314027,52.0591659200458,23.597146801923746,21.292354827603816,67.9335948457652,6.182823178789242,94.42661775136618,maize,8.331967560836581
114.9796832792114,51.39094535115247,24.58766412005962,22.31659774273391,74.49090370318186,5.942765986041072,102.03979650552004,maize,8.51024338166692
102.88566423322833,42.77995601829724,16.986512363257148,26.529756665680726,68.22926592792028,6.492476531655698,62.90990576394691,maize,6.416916689023767
101.9984325724715,54.49427211952301,17.446866223877223,20.72034709653644,63.334661789977886,6.419575102963063,85.68524578126919,maize,7.235027817982397
91.26926169123959,48.77991432824338,16.619964043167958,19.694702606300943,67.50762320275054,5.724779490837463,108.59219306695117,maize,8.73618547423546
95.92250596141778,50.11817914801604,24.800930829477984,18.08611508734004,67.6533280223682,6.089919226941575,100.04861922116376,maize,7.345884594448183
116.18561464651043,48.44769083253753,15.655177419921856,24.93956378062448,56.5284349311959,5.738910480908683,71.51779551132196,maize,6.8968828733568595
118.82057992791371,44.03677260757283,23.661743767431183,20.38529032641863,72.66776861206367,6.497105357146898,86.18929513667089,maize,7.7548199339803725
115.66764895537857,47.99837659945969,22.340605422544268,26.453274772627964,65.67522969011814,6.756616816647222,62.442107803079445,maize,6.785069921352598
89.02070640854872,45.948540433932045,15.900195342610834,19.1423747409438,68.41383831114689,6.7941202861889565,78.06860420817584,maize,6.7674861714263175
107.65358731892093,55.19774036698611,20.411140166684575,22.14610561445614,73.67637081743311,6.271539621014217,109.7693252537166,maize,9.14043685960774
89.33161451500843,44.86823540288163,21.96854878070581,23.097164602686835,56.80916218209517,6.022484362663357,81.70100820170347,maize,6.746318256057852
91.8340025657938,52.414272035072415,15.824409491589424,18.98718086861243,62.9554188604804,6.632111254270572,83.61749347048466,maize,7.267337979279601
115.52383834287274,49.92087989497331,19.84933198417111,25.23818262785173,74.37127025747405,6.603403075097741,70.99292623940467,maize,7.324728723858979
109.61032852846729,52.61143893097376,17.018783619263502,18.052131231433684,63.166566052249806,5.704989234694059,79.44415435175799,maize,7.817798328836702
119.59128362730365,40.612789199489036,17.271066464395833,25.790495671414078,68.16064975311998,6.111562182427528,74.93079421804727,maize,7.3722774478754785
106.39328472512669,45.147932182295975,24.476509501958752,20.71475753693811,59.625136125672455,6.060884275522696,65.62923116971254,maize,7.0295697024409725
99.37442882069513,40.94841674565222,24.416433964992187,18.498627883344266,71.55093787405112,6.6505863725762815,70.27764468828919,maize,6.287299859390035
80.94432060686383,55.496660894049064,17.885108317870742,25.581762093639917,62.237109200073704,6.626260664885809,68.3051109444484,maize,6.2495627719265014
84.32033099964619,45.54194524279956,16.650268027235285,24.9929372939396,70.00245662948086,6.175094610471653,93.62382070631209,maize,7.698505943333044
92.45848486045398,45.825802647370956,21.088721069559362,24.273780579763045,57.78410526927265,5.8281405260063,64.77993266504954,maize,6.654828831141761
84.72672508610627,55.17043529456105,19.848589690251742,24.386068672738602,57.980826069943134,5.7496919539697675,87.62488653650897,maize,7.480682142985706
113.57705260658935,46.79459752598835,17.232570648810576,22.518072110729463,60.40494722602552,6.613149624892969,92.07204666027765,maize,8.058696043586869
94.25826864579896,47.285490097629285,24.796026510328836,18.728256799063264,57.27533174359918,6.0052642706925115,102.17209292966174,maize,8.495799103458888
117.03062406148874,55.83416798603727,24.92353537854371,25.791032046191688,70.9999127435702,6.293818136217149,74.33706885059581,maize,6.626619080335577
99.38293373070542,40.49230528609444,20.332190183059648,22.951673685760106,62.181167479050664,6.56332050553741,76.87739957030912,maize,6.602365859462504
108.23855974851749,48.09747555798376,15.069862605773666,24.44526334909767,61.65459009338085,5.737212952895105,78.68466714844307,maize,7.057483056907045
104.55584517094624,41.51681555452518,17.899815329380274,24.2093765364647,61.42073213240219,5.815917281112345,62.44977055207154,maize,6.710675693168776
97.18408373015086,41.495075514980115,15.651702705604873,25.647967502431836,73.73359139342507,6.707424739794777,86.26812913006638,maize,8.006573428876203
111.32961827509963,51.901557444795706,22.134911721527907,20.58508785767126,70.07087063235012,5.766896858669988,96.72697727241845,maize,8.25151378876223
104.09655354424646,56.74229051459056,19.83715802427107,20.619158149116103,57.31152980904169,6.36930537023601,79.86288190669647,maize,6.84188436668853
95.90610186977489,45.955090538349,21.892169172509135,24.893361045065827,63.00280944299379,6.637050879024713,86.79083199550138,maize,7.670871239657758
95.2984434162411,44.41758548541391,19.440938558923094,21.841180622277545,61.70367642378795,6.743765161075249,62.729374758635295,maize,6.706743432247626
89.5326098076351,53.42477054230752,17.824660750353427,25.41890666616889,71.8604983957427,5.985536581099568,109.28089435978522,maize,8.51695198895849
95.63223844911053,59.682640074586146,23.82170639172537,23.851280881068448,68.79781683000056,6.519090292345054,60.76481547346057,maize,5.961379513126529
115.39919901863632,55.145653977594534,20.434291529407457,26.56106872788004,60.55338341853817,5.808527779135305,77.60566985566575,maize,7.041927884495597
102.65283420134429,42.81282735408078,15.533242208813315,24.94838934359121,55.66975099206067,6.121399960995872,107.09261831747308,maize,8.46115959841258
109.91377193857085,44.2931016648733,20.676744170821188,20.578154773865577,73.99607687573948,6.423797665507331,86.64828897523145,maize,7.093549034595206
